Shri Krishnaji Joshi Mahavidyalaya,Maharashtra,
Shri Naikwade Kirtan Mahavidyalaya,Maharashtra,
Shrinath Vedabhyas Kendra Sanskrit Mahavidyalaya, Aurangabad ,
Shri Suresh Yogshastra Mahavidyalaya,Maharashtra,
Smt. Kanchantai Bhoyar Mahavidyalaya,Maharashtra,
Smt.Shakuntala Nargundkar Shikshanshastri (B.Ed.) Mahila Mahavidyalaya,Maharashtra,
S.P. Bhoyar College,Maharashtra,
Swami Kuvalyanand Mahavidyalaya,Maharashtra,
Swami Vivekananda Shikshan Va Yoga Mahavidyalaya,Maharashtra,
Triskandh Vedang Mahavidyalya,Maharashtra,
Vedang Jyotish Mahavidyalaya,Maharashtra,
College of Agriculture,Kerala,
College of Agriculture,Kerala,
College of Co-Operation Banking & Management,Kerala,
College of Forestry,Kerala,
College of Horticulture,Kerala,
Kelappaji College of Agrl. Engineering & Technology,Kerala,
Nila Campus ,Thrissur,
 Perumpillichira P.O,Kerala,
 PERINTHALMANNA ,Kozhikode,
 PERINTHALMANNA ,Kozhikode,
 THRISSUR ,Thrissur,
 THRISSUR ,Thrissur,
 Puthupady,Kerala,
 ARCHANA HOSPITAL COMPLEX ,Pathanamthitta,
Kerala,
 NADATHARA ,Thrissur,
 Sachivothamapuram P.O.,Kerala,
 DIAMOND HILLS ,Kollam,
Kerala,
Kerala,
 KOZHIKKODE ,Kozhikode,
 KOZHIKODU ,Kozhikode,
 Chemmanakary, Kottayam ,
 Chemmanakary, Vaikom,
Kerala,
Kerala,
 Thellakom P.O. Kottayam 686016 ,Kottayam,
 Varikkoly, Ernakulam - 682 308 ,
 The Cooperative Medical College,Kerala,
 ANANTHAPURI HOSPITALS AND RESEARCH INSTITUTE ,Thiruvananthapuram,
 EMS CO OP HOSPITAL,Kerala,
Kerala,
 Medical Trust Hospital, Irimpanam P.O.,
 MOULANA HOSPITAL,Kerala,
 Govt.Medical College, Kottayam 686 008 ,
 GMC,Kerala,
Kerala,
 ALATHUR ,Wayanad,
 ALATHUR ,Palakkad,
Kerala,
 CHELEMBRA ,Palakkad,
 Chottanikkara,Kerala,
Kerala,
 CHATTIPARAMBA ,Malappuram,
 MARAYAMUTTOM,Kerala,
Kerala,
Kerala,
Kerala,
Kerala,
Kerala,
Kerala,
 ERNAKULAM ,Ernakulam,
 THRISSUR ,Malappuram,
 ERNAKULAM ,Ernakulam,
 KOZHIKKODE ,Malappuram,
 Medical College,Kerala,
 VELAPPARA ,Thrissur,
 Gandhinagar P.O.,Kerala,
 KOZHIKKODE ,Kozhikode,
 KARAPARAMBA ,Kozhikode,
 KOZHIKKODE ,Kozhikode,
 ATHALUR,Kerala,
Kerala,
 Muthalakodam P.O.,ldukki -685 605 ,
 Gandhinagar,Kerala,
 Nellikuzhi P.O., Ernakulam- 686 691 ,
 ANJARAKANDY ,Kannur,
 PULIKKAL ,Malappuram,
 Eroor,Kerala,
Kerala,
Kerala,
 THRISSUR ,Thrissur,
 THRISSUR ,Thrissur,
 VILAYODI,Kerala,
 CHITTUR ,Palakkad,
Kerala,
 MANASSERY,Kerala,
 MAMPATTA,Kerala,
 MAMPATTA,Kerala,
 MUKKAM ,Kozhikode,
Kerala,
 CHERTHALA ,Alappuzha,
 Lissie Hospital,Kerala,
 Angamaly,Kerala,
 Angamaly ,Ernakulam,
 CHEKANNUR,Kerala,
 Kolenchery,Kerala,
Kerala,
 Kothamangalam- 686 691 ,Ernakulam,
 Thankalam,Kerala,
 ALATHARA ,Thiruvananthapuram,
 Pathanamthitta ,Pathanamthitta,
 Cherpumkal,Kerala,
 Gandhinagar. P.O,Kerala,
 Emakulam ,Ernakulam,
Kerala,
 PERINTHALMANNA ,Malappuram,
 PERINTHALMANNA ,Malappuram,
 PERINTHALMANNA ,Malappuram,
 VAZHAYUR ,Malappuram,
 THRISSUR ,Thrissur,
Kerala,
 ANGADIPURAM ,Malappuram,
 Kozhencherry,Kerala,
Kerala,
 KOZHIKKODE ,Kozhikode,
 PAMBADY ,Thrissur,
Kerala,
Kerala,
 KOZHIKKODE ,Kozhikode,
 NEYYATTINKARA ,Thiruvananthapuram,
Kerala,
Kerala,
 CHERUTHURUTHY ,Palakkad,
 Paraklayi,Kerala,
Kerala,
 Medicity, Thiruvalla -689107 ,
 Pushpagiri Medical College Hospital,Kerala,
 M.C. Road, Thiruvalla- 689 107 ,
 Tiruvalla 689 101 ,Pathanamthitta,
 KOZHIKKODE ,Kozhikode,
MANNARAPARAMBA,Kerala,
Kerala,
 Samaritan Hospital, Kizhakkambalam P.O,
 Pulluvazhy P.O. Ernakulam- 683 541 ,Ernakulam,
 KOLLANGODE ,Palakkad,
Kerala,
Kerala,
 Chembumukku.Thrikkakara P.O.,Kerala,
 MALAMPUZHA ,Palakkad,
 Palluruthy,Kerala,
Kerala,
Kerala,
Kerala,
Kerala,
Kerala,
 Chalakka, Ernakulam- 683 ,
Kerala,
Kerala,
 Chelad P.O, Emakulam - 686 681 ,
 Parumala,Kerala,
 THRISSUR ,Thrissur,
 Kattappana South P.O. 685 515 ,Idukki,
Kerala,
 St. Josephs Hospital, Kothamangalam,
 NAIPUNYA ROAD ,Alappuzha,
Kerala,
Kerala,
Kerala,
Kerala,
 MGDM Hospital, Devagiri P.O. Kottayam- 686 555 ,
 Anjilithanam. P.O, Thiruvalla,
Kerala,
Kerala,
 OLLUR ,Thrissur,
 KOTTAKKAL ,Malappuram,
Kerala,
 NEELESWARAM ,Kollam,
 SHORNUR ,Palakkad,
 THRISSUR ,Thrissur,
A.J. College of Science and Technology, Thiruvananthapuram ,
Allama Iqbal Institute of Management, Daivappura P.O.,
All Saints' College,Kerala,
Archana College of Engineering,Kerala,
Baby John Memorial Govt. College,Kerala,
Badhariya B.Ed Training College, Kollam ,
Baselios Marthoma Mathews II Training College, Kollam ,
Baselios Mathew II College of Engineering, Kollam ,
Bishop Jerome Institute, Kollam ,
Bishop Moore College, Alappuzha ,
BNV College of Teacher Education, Thiruvananthapuram ,
Buddha College of Teacher Education, Alappuzha ,
C.H.M.M. College of Advanced Studies, Varkala ,
Christian College,Kerala,
Christian College,Kerala,
Christ Nagar College of Education, Thiruvallam ,
College of Applied Science (IHRD),Kerala,
College of Applied SCience (IHRD), Mavelikkara ,
College of Applied Sciences, Parassala ,
College of Applied Sciences, Kollam ,
College of Engineering and Management, Punnappara,
College of Engineering,Kerala,
College of Fine Arts,Kerala,
College of Teacher Education, Ayur,
CSI College of Education, Parassala ,
Devaswom Board College,Kerala,
Emmanuel College of B.Ed. Training, Kudappanamoodu P.O. ,
Emmanuel College,Kerala,
Fathima Memorial Training College, Kollam ,
Fathima Memorial Training College, Kollam ,
Fatima Mata National College,Kerala,
G.Karunakaran Memorial Co-operative College of Management, Thiruvananthapuram ,
Govt.Arts and Science College, Alappuzha ,
Govt.Arts College,Kerala,
Govt. College,Kerala,
Govt. College for Women,Kerala,
Govt. College, Thiruvananthapuram ,
Govt.College,Kerala,
Govt.College of Teacher Education, Thiruvananthapuram ,
Govt. Engineering College, Thiruvananthapuram ,
Govt.Law College, Thiruvananthapuram ,
Govt.Sanskrit College,Kerala,
Gurudev Institute of Management Studies, Kadakkal,
Haji C.H Mohammed Koya Memorial College for Advanced /studies, Palayamkunnu ,
Haneefa Kunju Memorial College of Education,Kerala,
Heera College of Engineering and Technology, Nedumangad ,
HH Marthoma Mathews II Training College,Kerala,
HHMSPB NSS College for Women, Thiruvananthapuram ,
Hindustan College of Engineering, Kulathupuzha,
Institute of Management and Technology, Alappuzha ,
Iqbal College,Kerala,
Iqbal Training College, Daivapura P.O.,
Jameela Beevi Centre for Teacher Education,Kerala,
Jamia Training College, Kollam ,
John Cox Memorial CSI Institute of Technology, Thiruvananthapuram ,
Karmela Rani Training College,Kerala,
Kaviyattu College of Education, Thiruvananthapuram ,
Kerala Institute of Co-operative Management, Neyyar Dam,
Kerala Institute of Tourism and Travel Studies, Thiruvananthapuram ,
Kerala Law Academy Law College,Kerala,
KNM B.Ed College, Thiruvananthapuram ,
KNM Govt. Arts and Science College,Kerala,
KNM KNMS Training College, Thiruvananthapuram ,
KPM B.Ed. College, Kollam ,
K.R.Gouri Amma College of Engineering for Women, Thuravoor,
KTCT College of Teacher Education, Thottakkadu,
KVM College of Special Education, Alappuzha ,
KVVS College of Science & Technology, Enathu,
K.V.V.S. Institute of Technology, Adoor. ,
Lakshmibai National College of Physical Education, Thiruvananthapuram ,
LBS Institute of Technology for Women, Thiruvananthapuram ,
Lourdes Matha College of Science and Technology, Thiruvananthapuram ,
Lourdes Matha Institute of Hotel Management and Catering Technology, Thiruvananthapuram ,
Loyola College of Social Sciences, Thiruvananthapuram ,
MAET Training College, Thiruvananthapuram ,
Manjappara Educational & Charitable Trust B.Ed College, Ayur,
Mannam Foundation Centre for Education Technology, Edakkad P.O.,
Mannam Memorial Training College, Kollam ,
Mannaniya College of Arts & Science, Thiruvananthapuram ,
Mar Baselios College of Engineering and Technology, Thiruvananthapuram ,
Mar Baselios Institute of Technology, P.O. Kollam. ,
Marian College of Engineering, Thiruvananthapuram ,
Mar Ivanios College,Kerala,
Mar Theophilus Training College,Kerala,
Marthoma College of Science and Technology,Kerala,
Mar Thoma Institute of Technology, Ayur,
Member Sree Narayana Pillai Institute of Management and Technology, Kollam ,
MES Institute of Technology and Management, Kollam ,
METCA Institute of Teacher Education, Thiruvananthapuram ,
MG College,Kerala,
Milad-E-Sherief Memorial College,Kerala,
Millath College of Teacher Education, Kollam ,
MM NSS College,Kerala,
Mohandas College of Engineering &Technology, Thiruvananthapuram. ,
Mount Tabor Training College,Kerala,
Mount Zion College of Engineering and Technology for Women, Chengannur ,
Musaliar College of Engineering, Thiruvananthapuram ,
Muslim Association College of Engineering, Thiruvananthapuram ,
Naipunya School of Management, Cherthala ,
National College, Thiruvananthapuram ,
National Institute of Speech and Hearing, Akkulam,
New B.Ed. College, Thiruvananthapuram ,
NSS College, Alappuzha ,
NSS College,Kerala,
NSS College,Kerala,
NSS Training College,Kerala,
P.A Aziz College of Engineering and Technology, Thiruvananthapuram ,
Pankaja Kasthuri College of Engineering and Technology, Thiruvananthapuram ,
Pattom Thanupillai College of Teacher Education, Balaramapuram ,
Peet Memorial Training College,Kerala,
PMSA Pookoya Thangal Memorial Arts & Science College,Kerala,
PRS College of Engineering and Technology, Neyyattinkara ,
Pushpageeth College of Teacher Education, Kottoor,
Rajadhani Institute of Engineering and Technology, Attingal ,
Raja Ravi Varma College of Fine Arts,Kerala,
R.V. Training College, Kottarakkara ,
Sabarigiri College of Education, Kollam ,
Sanatana Dharma College,Kerala,
Shahul Hameed Memorial Engineering College, Kollam ,
SN College, Thiruvananthapuram ,
Snehacharya Institute of Hotel Management and Technology, Alappuzha ,
S.N.G.M. B.Ed College, Thuravoor,
S.N.Guru Memorial Arts & Science College, Alappuzha ,
Sobha College of Teacher Education,Kerala,
Sree Ayyappa College, Chengannur ,
Sree Buddha College of Engineering, Nooranad,
Sree Chitra Thirunal College of Engineering, Thiruvanthapuram ,
Sree Narayana College,Kerala,
Sree Narayana College,Kerala,
Sree Narayana College,Kerala,
Sree Narayana College for Women,Kerala,
Sree Narayana College,Kerala,
Sree Narayana College of Technology, Kollam ,
Sree Narayana College,Kerala,
Sree Narayana College, Varkala ,
Sree Narayana Gurukripa B.Ed College,Kerala,
Sree Narayana Institute of Technology, Kollam. ,
Sree Narayana Training College, Varkala,
Sree Narayana Training College, Alappuzha ,
Sree Sankara Vidya Peetom College, Kilimanoor ,
Sree Swathi Thirunal College of Music,Kerala,
Sree Vidyadhiraja College of Arts and Science,Kerala,
Sri Vellappally Natesan College of Engineering, Pallickal P.O.,
Sri Vidyadhiraja Model College of Teacher Education, Kollam ,
St..Cyril's College,Kerala,
St.Gregorios College, Kottarakkara ,
ST.Jacob's Training College, Kazhakkootom,
St.John's B.Ed Training College,Kerala,
St.John's College,Kerala,
St.Joseph's College for Women,Kerala,
St.Michael's College,Kerala,
St.Stephen's College,Kerala,
ST.Thomas College of Engineering and Technology, Chengannur ,
ST.Thomas Institute of Science and Technology, Kattaikonam P.O.,
St.Thomas Training College, Thiruvananthapuram ,
St.Tresa's College of Teacher Education, Kollam ,
St.Xavier's College, Thiruvananthapuram ,
T.K.Madhava Memorial College,Kerala,
T.K.M.College of Arts and Science,Kerala,
TKM College of Engineering ,Kerala,
TKM Institute of Management, Kollam ,
Travancore Engineering College, Kollam ,
UKF College of Engineering and Technology, Kollam ,
University College of Engineering,Kerala,
University College,Kerala,
Valiya Koonambaikulathamma College of Engineering and Technology, Parippally P.O.,
Valiya Memorial College of Teacher Education, Chavara,
Victory College of Teacher Education Centr, Thiruvananthapuram ,
VTM NSS College,Kerala,
Younus College of Engineering and Technology, Kollam ,
Younus College of Engineering for Women, Kottarakkara,
Uttar Pradesh,
Uttar Pradesh,
 Central Command ,Lucknow,
Uttar Pradesh,
Uttar Pradesh,
Uttar Pradesh,
Uttar Pradesh,
Uttar Pradesh,
JAWAHARLAL NEHRU MEDICAL COLLEGE ,Belgaum,
KLE College of Pharmacy,Karnataka,
KLE COLLEGE OF PHARMACY,Karnataka,
KLE College of Pharmacy,Karnataka,
KLE Institute of Nursing Sciences ,Belgaum,
KLE INSTITUTE OF PHYSIOTHERAPY ,Belgaum,
KLEU'S SHRI.B.M.K. AYURVEDA MAHAVIDYALAYA,Karnataka,
KLE VISHWANATH KATTI INSTITUTE OF DENTAL SCIENCES ,Belgaum,
ABM college. Jamshedpur ,Purbi Singhbhum,
Avadh Dental College,Jharkhand,
B.A College of Engineering,Jharkhand,
BAHARAGORA COLLEGE ,Purbi Singhbhum,
B.D.S Mahila College,Jharkhand,
G.C. JAIN COMMERCE COLLEGE,Jharkhand,
GHATSHILA COLLEGE,Jharkhand,
JAMSHEDPUR CO-OPERATIVE COLLEGE ,Purbi Singhbhum,
JAMSHEDPUR CO-OPERATIVE LAW COLLEGE,Jharkhand,
jAMSHEDPUR WORKER'S COLLEGE ,Pashchimi Singhbhum,
jJAMSHEDPUR WOMENS COLLEGE ,Purbi Singhbhum,
J.K.S. COLLEGE, JAMSHEDPUR ,
J.L.N. COLLEGE ,Jharkhand,
J.L.N. COLLEGE,Jharkhand,
Karim City College Jamshedpur ,Purbi Singhbhum,
KMPM Vocational College, Jamshedpur ,
K.S. COLLEGE,Jharkhand,
L.B.S.M. COLLEGE,Jharkhand,
Loyola College of Education,Jharkhand,
MAHILA COLLEGE,Jharkhand,
MGM Medical College,Jharkhand,
N.S.I.B.M,Jharkhand,
Patamada College Jalla ,Purbi Singhbhum,
R.V.S Engineering College,Jharkhand,
S.B. COLLEGE,Jharkhand,
St. Augustin College,Jharkhand,
TATA COLLEGE,Jharkhand,
THE GRADUATE SCHOOL COLLEGE FOR WOMEN,Jharkhand,
X.I.T.E Gamharia Seraikela Kharsawan ,Purbi Singhbhum,
KONERU LAKSHMAIAH COLLEGE OF ENGINEERING ,Guntur,
AANASAGAR MAHILA T T COLLEGE RANGBARI,Rajasthan,
ABHIMANYU MAHAVIDHYALAYA KHANDAR,Rajasthan,
ACHARYA NANESH T T COLLEGE ALANPUR,Rajasthan,
Adarsh Phy. T.T. College, Karauli ,
Agrawal Kanya Mahavidhyalaya,Rajasthan,
Agrawal Mahila T.T. College,Rajasthan,
AKLANK GIRLS COLLEGE BASANT VIHAR,Rajasthan,
Aklank T.T. College, Kota ,
Albert Einstein Womens T.T. College, Kota ,
Amar Chand Rajkumari Bardiya Jain Vishwa Bharti College, Baran ,
ANAND T T COLLEGE PUROHIT BHAWAN,Rajasthan,
Apex College, Baran ,
A.P.S. Mahavidhyalaya, Bundi ,
Arawali Kanya Mahavidhyalaya, Kota ,
ARYAN INSTITUTE OF MANAGEMENT KAITHUN ROAD,Rajasthan,
Astha Mahavidhyalaya, Distt. Kota ,
Azad T.T. College, Chaudhary Complex,
Balaji Mahila Mahavidhyalaya, Sawaimadhopur ,
Balaji Mahila T.T. College, Kota ,
Bhagwan Adinath Jairaj Marwara Mahavidhyalaya, Distt. Bundi ,
Bhagwan Mahaveer T.T. College, Teh.Hindauncity,
Bhagwati Kanya Mahavidhyalaya,Rajasthan,
Bhagwati Mahavidhyalaya,Rajasthan,
Bhagwati T.T. College,Rajasthan,
Bharat Mata Phy. T.T. College, Baran ,
Bharat Mata T.T. College, Baran ,
Bharti T.T. College, Industrial Area,Kota,
Children T.T. College, Near Police Station,
DARSHAN MAHAVIDYALAYA JHALRAPATAN JHALAWAR ,Karauli,
Darshan T.T. College, Bhawanimandi Road,
Dr. Zakir Hussain M.M.T.T. College, Kota Road,
Eklavya Mahavidhyalaya,Devpura,
Eklavya Mahavidhyalaya, Civil Line,
Eklavya Mahavidhyalaya, Baran ,
EXCELLENT LAW COLLEGE NAYAGAON BORABAS RAWATBHATA ROAD,Rajasthan,
Ganpati Adarsh T.T. College, Bundi ,
Gopeshwar T.T. College, Kota ,
Govt. Birla College, Distt. Jhalawar ,
Govt. College,Rajasthan,
Govt. College,Rajasthan,
Govt. College,Rajasthan,
Govt. College,Rajasthan,
Govt. College,Rajasthan,
Govt. College,Rajasthan,
Govt. College, Baran ,
Govt. College,Rajasthan,
GOVT COLLEGE NADOTI,Rajasthan,
Govt. College,Rajasthan,
Govt. College,Rajasthan,
Govt. College, Karauli ,
Govt. Commerce College,Rajasthan,
Govt. Girls College,Rajasthan,
Govt. Girls College,Rajasthan,
Govt. Girls College,Rajasthan,
Govt. Girls College,Rajasthan,
Govt. Girls College,Rajasthan,
Govt. J.D.B. Girls College,Rajasthan,
GOVT LAW COLLEGE,Rajasthan,
Govt. Law College,Rajasthan,
Govt. Law College,Rajasthan,
Great India T.T. College, Jhalawar ,
GURUKUL MAHAVIDYALAYA IPB-13 RIICO INDUSTRIAL AREA JHALAWAR ROAD,Rajasthan,
Hitkari Mahila T.T. College, Kota ,
INDIRA GANDHI T T COLLEGE DEVPURA,Rajasthan,
Institute of Business Biosciences, Ranpur,
JAIN DIWAKAR KAMALA MAHAVIDYALAYA,Rajasthan,
JAMWAI KANYA MAHAVIDHYALAYA BAL MANDIR COLONY,Rajasthan,
J.L.N.B. Ed. College, Kota ,
J.L.N.T.T. College, Kota ,
Kautilya Mahavidhyalaya, Nayagaon,
Kautilya Mahila T.T. College, Nayagaon,
K.B.M. T.T. College, Sawaimadhopur ,
Keshav Mahavidhyalaya, Distt.-Baran ,
K.R.B.R. Hedgewar T.T. College,Rajasthan,
Lal Bahadur Shastri College, Kota ,
Lal Bahadur Shastri T.T. College, Kota ,
Laxdeep T.T. College, Bundi ,
Lord Buddha Institute of Tech. & Science College,Rajasthan,
LZEBRA GIRLS COLLEGE 121 SHASTRI NAGAR,Rajasthan,
Maa Bharati PG College, Kota ,
Maa Bharti T.T. College, Kota ,
Maa Saraswati Mahavidhyalaya,Rajasthan,
Maa Vaibhav Laxmi Mahavidhyalay, Baran ,
Madhav Mahavidhyalaya, Distt. Kota ,
MAHARAJA HAMMIR COLLEGE BAL MANDIR COLONY,Rajasthan,
Maharaja Mool Singh Degree College, Bundi ,
Maharana Pratap T.T. College,Behind Central Academy School,
Maharshi Chyavan Degree College, Kota ,
MAHARSHI DAYANAND MAHAVIDYALAYA SISWALI,Rajasthan,
MAHARSHI GAUTAM T T COLLEGE VIR SAVARKAR NAGAR,Rajasthan,
Mahatma Gopal Ram Mahavidhyalaya, Distt. Baran ,
Mahila Shiksha Gramin Vidhyapeeth, Sawaimdhopur ,
MATA BHAGWATI DEVI DEV SANSKRITI MAHILA MAHAVIDYALAYA SISWALI,Rajasthan,
M.D. Mission College, Kota ,
Millinium T.T. College, Jhalawar ,
Modi Institute of Management & Technoloy,Rajasthan,
Mother Teresa T.T. College, Hindauncity ,
Nehru T.T. College, Karauli ,
Nirmal Mahavidhyalaya,Rajasthan,
Nirmal T.T. College, Karauli ,
Om Kothari Institute of Management & Research,Rajasthan,
Om Kothari T.T. College, Special I.P.I.A.,
PANDIT DEENDAYAL UPADHYAY MAHILA T T COLLEGE BAPJI NAGAR,Rajasthan,
PATAN GIRLS COLLEGE KESHORAIPATAN,Rajasthan,
P.L. Dubey Memorial T.T. College, Near Jagpura Choki,
Pragati T.T. College, Baran Road,
Prashanti T.T. College, Kota ,
Radha Krishnan T.T. College,Rajasthan,
Raghukul T.T. College, Bundi ,
Rajasthan T.T. College, Kheda,
Rajiv Gandhi Mahavidhyalaya, Karauli ,
Rajiv Gramin Vikas College,Rajasthan,
Ramanand T.T. College, Rangpur Road,
RAMDULARI T T COLLEGE HINDAUNCITY ,Karauli,
Ramkrishan Parmahans T.T. College, Kotri Subjimandi,
Ranthambore Mahavidhyalaya,Rajasthan,
R.D.R.K. Jatia College,Rajasthan,
R.M. Memorial T.T. College, Kherliphatak,
Sacred Heart College, Baran Road,
Sahid Captain Ripudaman Law College,Rajasthan,
SANJIVNEE MAHAVIDHYALAYA AKTASHA TALERA,Rajasthan,
Sankalan Mahavidhyalaya, Distt. Bundi ,
Sant Mother Teresa College,Rajasthan,
Saraswati Mahila T.T. College, Sawaimadhopur ,
Sardar Patel Mahavidhyalaya, Kota ,
Sarvodaya Mahila T.T. College, Kota ,
