start_month,start_year,end_month,end_year,duration_in_months,company_name,designation,pos
12,2015,5,2016,5,Student Programmer,Information Sciences Institute,pos2
1,2015,7,2015,6,Co Founder and Architect,Vorkout,pos3
8,2013,10,2014,14,Application Developer,ThoughtWorks Studios,pos4
6,2012,8,2013,14,Application Developer,Thoughtworks,pos5
1,2010,3,2019,110,Senior Technical Architect,NIIT Technologies,pos0
4,2015,12,2016,20,Senior Software Engineer,Allianz Cornhill,pos0
6,2011,4,2015,46,Software Developer,Software Incubator,pos1
1,2006,3,2019,158,Technical Architect,Anonymous,pos0
1,2015,3,2019,50,Senior Software Engineer,Hughes Systique Corporation,pos0
1,2015,3,2019,50,Software Engineer,Hughes Systique Corporation,pos1
9,2014,1,2015,4,Software Engineer,Icreon Communications Pvt. Ltd,pos2
7,2012,9,2014,26,Assistant Software Engineer,Hunka Technologies,pos3
1,2017,3,2019,26,Product Architect,Sequretek,pos0
3,2004,3,2019,180,Technical Architect,Times Business Solutions,pos0
9,2017,3,2019,18,Front end Developer,European Computer Telecoms AG,pos0
12,2016,7,2017,7,Software Engineer II,Verizon,pos1
1,2015,11,2016,22,Software Engineer I,Verizon,pos2
8,2016,9,2016,1,Front End Developer,McMakler GmbH,pos3
6,2014,12,2014,6,Java Developer,Hiper S.A,pos4
2,2014,12,2014,10,Research Collaborator,San Marcos University,pos5
3,2014,5,2014,2,Data Mining, Modeling and Segment Intern,Telefónica Moviles S.A.,pos6
2,2013,12,2013,10,Research Assistant,San Marcos University,pos7
3,2013,5,2013,2,Java Trainer,San Marcos University,pos8
1,2014,3,2019,62,Technical Architect,Asite Solutions,pos0
6,2018,3,2019,9,SSE,ActiveScaler,pos0
7,2016,6,2018,23,Founder,PatchedPixels,pos1
8,2014,7,2016,23,Senior Software Engineer,NodeXperts,pos2
5,2012,7,2014,26,Software Developer,Successive Softwares,pos3
1,2017,3,2019,26,Senior Development Engineer,Citrus Informatics (p) Ltd,pos0
1,2015,3,2019,50,Sr Manager,Reliance Jio,pos0
1,2018,3,2019,14,Architect,Infosys Limited,pos0
1,2014,3,2019,62,Applications Architect,,pos0
10,2017,3,2019,17,Software Engineer II,Kickdrum,pos0
4,2014,9,2017,41,Software Engineer,MaaS360 by Fiberlink, an IBM company,pos1
7,2013,3,2014,8,Software Developer,Fiorano Software Technologies Pvt. Ltd,pos2
1,2013,6,2013,5,Intern,Morgan Stanley,pos3
8,2012,12,2012,4,Professional Assistant,BITS Pilani,pos4
5,2012,7,2012,2,Intern,WATConsult,pos5
1,2013,3,2019,74,Architect,Siemens,pos0
1,2015,3,2019,50,Software Developer and Technical Architect,Zoho Corporation Pvt Ltd,pos0
3,2015,3,2019,48,Architect,Ericsson,pos0
1,2017,3,2019,26,Associate Architect,Nagarro,pos0
1,2016,3,2019,38,.Net | Java | Angular | Node Chief Architect,Crossover,pos0
10,2013,6,2016,32,Technical Analyst,NIIT Technologies,pos1
1,2017,3,2019,26,IT Architect,ReNi Analytics,pos0
1,2011,1,2017,72,Sr. Technical Specialist,Sony India Software Center,pos0
1,2008,3,2019,134,Software Architect,Tieto,pos0
1,2018,3,2019,14,Principal Consultant,Knowarth Technologies,pos0
8,2016,3,2019,31,Associate Software Engineer,Unisys,pos0
2,2016,4,2016,2,Intern,Dell R&D, Bangalore,pos1
4,2017,3,2019,23,Technical content writer,Baeldung,pos0
5,2016,3,2019,34,Software Engineer (Product Development),eClinicalWorks,pos1
4,2015,4,2016,12,Full Stack Developer,Scriptechweb Technologies,pos2
1,2017,3,2019,26,Software Engineer,Avaya,pos0
1,2017,3,2019,26,Technical Analyst,Infosys,pos0
8,2015,9,2015,1,Management Intern,D B Malls Pvt. Ltd.,pos0
4,2015,7,2015,3,Management Intern,NABARD,pos1
5,2014,7,2014,2,Technical Intern,Wipro Infotech,pos2
10,2013,12,2013,2,Academic Researcher,Creations Beyond Imaginations Consulting Solutions Pvt Ltd,pos3
6,2017,3,2019,21,Lead Programmer,HCL Technologies,pos0
9,2016,1,2017,4,Software Engineer - Web System,Quantum Inventions (QI),pos1
7,2014,9,2016,26,Front End Developer,Infocreatives Services Pvt Ltd(OPC),pos2
6,2013,7,2013,1,Trainee,NALCO | National Aluminium Ltd,pos3
5,2012,6,2012,1,Trainee,Steel Authority of India Limited,pos4
4,2018,3,2019,11,Software Development Engineer 1,confidential,pos0
8,2016,4,2018,20,Junior Software Engineer,Analytics Quotient,pos1
10,2014,6,2016,20,Firefox student ambassador,Mozilla,pos2
8,2014,6,2016,22,Deputy Training and Placement Representative,Institute of Engineering & Technology, Lucknow,pos3
1,2016,5,2016,4,Mess Secretary,New Raman Bhawan, IET,pos4
6,2014,7,2014,1,Intern as WEB DEVELOPER,Softpro India Computer Technologies Pvt Ltd,pos5
3,2014,4,2014,1,FRONT END WEB DEVELOPER,TestFormula.com,pos6
2,2017,3,2018,13,Associate Software Developer - (FrontEnd Developer),Xoxoday,pos0
10,2016,2,2017,4,Freelance Web Developer,Self-employed,pos1
3,2016,8,2016,5,Front-End Developer,Loyalty Key,pos2
2,2014,3,2019,61,Senior Associate,Cognizant,pos0
2,2016,3,2019,37,Front-end Developer(Contractor - Cognizant),Apple,pos1
5,2012,1,2014,20,software enginer,IonIdea,pos2
7,2011,4,2012,9,Junior Scientist,Pinaki Labs Pvt Ltd,pos3
11,2010,6,2011,7,Trainee,IRIX Technologies,pos4
2,2016,3,2019,37,Senior Frontend Developer,EMC,pos0
5,2014,10,2015,17,Senior Software Developer,BookMyShow,pos1
11,2013,5,2014,6,Lead Engineer,Onstealth,pos2
11,2011,11,2013,24,Software Developer,Agilets Private Limited,pos3
10,2010,6,2011,8,Software Developer,Simply Better Solutions,pos4
1,2018,3,2019,14,R&D Engineer,Nokia,pos0
9,2015,12,2017,27,Senior Software Engineer,Ness SES,pos1
1,2013,9,2015,32,Developer(System Engineer),Tata Consultancy Services,pos2
8,2017,3,2019,19,Ui devlopment with React Js,IBM,pos0
3,2015,8,2017,29,Senior UI Developer,CBSI india Pvt Ltd,pos1
9,2012,3,2015,30,Web Developer with UI and PHP,Propellogic It Solution PVt LTD,pos2
6,2011,3,2019,93,Freelance Corporate Trainer for Angular ,React,Redux,Node,Ext js,HTML5,CSS3,Jquery,Bootstrap etc,corporate trainer for ES6,Angular 5,Ext js,React,Redux,Backbone,HTML5,CSS3,Jquery etc,pos0
1,2007,6,2011,53,Freelance Corporate Trainer for Angular ,React,Redux,Node,MongoExt js,HTML5,CSS3,Jquery,Bootstrap,Animaster Academy-college-for-excellence-in-animation,pos1
10,2002,12,2006,50,worked as corporate trainer cum developer on Angular,React,Redux,Extjs,HTML5,Jquery,Node js,,Pace computer ltd,pos2
4,2001,10,2002,18,Faculty cum corporate trainer on ES6,Typescript,Angularjs2,React,Redux,Ext,Node,Jquery,HTML5,CSS3 et,Aptech ltd,pos3
7,2017,3,2019,20,Senior Associate - Experience Technology,Publicis.Sapient,pos0
11,2016,7,2017,8,Architect,Wipro Digital,pos1
7,2014,10,2016,27,Lead Consultant,HCL Technologies,pos2
7,2013,9,2014,14,Senior Consultant,HCL Technologies,pos3
4,2011,7,2013,27,Senior Systems Designer (Senior Technical Manager),Tata Interactive Systems,pos4
4,2009,3,2011,23,Systems Designer (Technical Manager),Tata Interactive Systems,pos5
10,2007,3,2009,17,Lead Software Engineer,Tata Interactive Systems,pos6
9,2005,9,2007,24,Software Engineer,Tata Interactive Systems,pos7
6,2005,8,2005,2,Web Developer,CoreLynx Solutions Pvt. Ltd,pos8
4,2005,6,2005,2,Software Engineer,Esolz Solutions,pos9
8,2017,3,2019,19,Software Engineer,Valtech,pos0
4,2015,7,2017,27,Web Application Developer,Mobinius Technologies Pvt. Ltd.,pos1
8,2017,3,2019,19,Senior Software Engineer Contract,Triporate,pos0
10,2016,3,2019,29,Freelance,Web Developer,pos1
12,2009,3,2019,111,Web Application Developer,Freelancer,pos2
3,2017,7,2017,4,Freelance Contractor - Senior Node Engineer,Fanhero,pos3
4,2015,10,2016,18,Senior Software Engineer,ixigo.com,pos4
8,2017,3,2019,19,Frontend Developer,EF Education First,pos0
6,2017,8,2017,2,Angular Developer (contract),Huawei Technologies India,pos1
5,2016,8,2017,15,Program Analyst,Cognizant,pos2
2,2014,4,2016,26,Senior Webdesigner & Developer in Adair Tech,Adair Technologies Pvt Limited,pos3
3,2017,3,2019,24,Frontend Developer,Marlabs Inc.,pos0
10,2014,2,2017,28,Front end developer,Feathersoft,pos1
8,2016,3,2019,31,Frontend Developer,Cognizant,pos0
8,2010,7,2016,71,Frontend Developer,Tata Consultancy Services,pos1
1,2018,3,2019,14,Software Engineer,ProKarma,pos0
12,2015,1,2018,25,UI Developer,Hofincons Group,pos1
10,2013,11,2015,25,Software Engineer,UBN QTECH SOLUTIONS (INDIA) PRIVATE LIMITED,pos2
3,2018,3,2019,12,Associate Consultant,GlobalLogic,pos0
10,2014,2,2018,40,Senior Software Engineer,Tymtix Technologies,pos1
7,2013,9,2014,14,Member of Technical Staff,TouchPoint Data Sciences Pvt. Ltd.,pos2
10,2018,6,2019,8,Lead Engineer,BlueJeans Network,pos0
3,2015,9,2018,42,Senior Software Engineer (Front End),Blue Jeans Network,pos1
12,2013,2,2015,14,Software Engineer,Aurus Network Infotech Pvt Ltd,pos2
9,2013,12,2013,3,Full Stack Software Developer Intern,KeepWorks Technologies Pvt. Ltd.,pos3
2,2013,7,2013,5,Software Engineer Intern,Mobhero,pos4
8,2016,3,2019,31,Front End Developer | UI Developer,Tech9,pos0
10,2015,8,2016,10,Front End Developer | UI Developer,Sokrati,pos1
2,2015,10,2015,8,Programmer Analyst | UI Developer,Cognizant Technology Solutions,pos2
2,2014,2,2015,12,Programmer Analyst Trainee | UI Developer,Cognizant,pos3
6,2013,2,2014,8,Freelance Software Developer,Excellence TechnoLabs,pos4
7,2012,5,2013,10,Intern,Excellence TechnoLabs,pos5
5,2017,3,2019,22,Software Development Engineer,Capillary Technologies,pos0
2,2015,5,2017,27,Web Developer,Thomson Reuters,pos1
6,2017,3,2019,21,Lead Engineer,HCL Technologies,pos0
2,2015,5,2017,27,Front-end Developer,GENPACT,pos1
6,2018,3,2019,9,UI Developer,Barclays,pos0
5,2015,6,2018,37,Software Engineer,Docplexus,pos1
12,2012,4,2015,28,Software Engineer,Plash Digital labs,pos2
9,2010,11,2012,26,Design Trainee,Sureland Fire & Security India Pvt. Ltd.,pos3
3,2017,3,2019,24,Sr. Frontend Developer,Turtlemint,pos0
12,2015,3,2017,15,Sr. Software Developer / UI Specialist,Craftsvilla,pos1
6,2014,12,2015,18,Sr. Front End Engineer,Docsuggest Healthcare Pvt. Ltd,pos2
6,2012,6,2014,24,Sr. UI Engineer / Web Developer,FCB Global,pos3
4,2010,1,2012,21,Sr. UI Developer,Magnon\?TBWA,pos4
1,2008,4,2010,27,Sr. UI Developer,Edventus - Business Enhancement Partners,pos5
1,2007,4,2008,15,Web Graphic Designer,Lehren Networks Private Limited,pos6
2,2006,3,2007,13,Office Administrator,BSNL Telecom Factory,pos7
7,2017,3,2019,20,Senior Programmer Analyst,Loan Frame,pos0
1,2015,7,2017,30,Application Development Analyst,Accenture Solutions Pvt Ltd.,pos1
7,2016,3,2019,32,Senior Software Engineer,Citrix,pos0
1,2016,6,2016,5,Senior Software Engineer,AJIO.com,pos1
7,2015,1,2016,6,Senior Javascript Developer,Spree Hospitality,pos2
5,2012,7,2015,38,Project Engineer,Wipro Technologies,pos3
7,2017,3,2019,20,Senior Software Engineer,Icreon Communications Pvt. Ltd.,pos0
11,2015,7,2017,20,Sr. Front End Engineer,Naukri.com (Info Edge India Pvt Ltd.),pos1
3,2014,11,2015,20,Program Analyst,Cognizant,pos2
7,2017,3,2019,20,Technical Lead,HCL Technologies,pos0
11,2015,5,2017,18,Senior Digital Front End developer,Williams Lea Tag,pos1
5,2012,11,2015,42,Senior Software Engineer,KRDS,pos2
4,2010,4,2012,24,PHP Developer,J B Soft System,pos3
10,2009,3,2019,113,Sr Software Engineer (Sr.Sowtware Eng..),Icreon Communications Pvt. Ltd.,pos0
10,2009,3,2019,113,Senior Sowtware Engineer (UI Developer),Icreon Communications Pvt. Ltd.,pos1
10,2009,3,2019,113,Ui Developer,Icreon Communications Pvt. Ltd.,pos2
1,2009,4,2011,27,icreon,I Q RESOURCE,pos3
3,2016,3,2019,36,Sr Software Developer,Johnson Controls,pos0
2,2013,3,2016,37,Software Enginner,Empower Integrated Solutions,pos1
12,2016,3,2019,27,Senior Corporate trainer,Koenig Solutions Ltd.,pos0
4,2014,3,2019,59,Corporate Trainer,Koenig Solutions Ltd.,pos1
4,2014,3,2019,59,Senior Corporate Trainer / Consultant,Koenig Solutions Pvt. Ltd.,pos2
4,2014,3,2019,59,Sr Corporate Trainer| SME|Consultant|Freelancer,Koenig Solutions Pvt. Ltd.,pos3
8,2011,3,2014,31,Trainer,NIIT,pos4
7,2017,3,2019,20,Senior Software Engineer,GENPACT,pos0
9,2015,7,2017,22,Software Engineer,Birlasoft,pos1
7,2013,8,2015,25,Senior Software Engineer,SynapseIndia,pos2
3,2012,6,2013,15,Associate Software Engineer,Promatics Technology Pvt Ltd,pos3
1,2015,3,2019,50,Senior Software Engineer AWF,PayPal,pos0
2,2014,1,2015,11,UI / UX Designer and Analyst,Ness Technologies,pos1
6,2013,2,2014,8,Web / UI Designer,SRM Technologies,pos2
11,2011,5,2013,18,Graphic / Web Designer,Accugile Technologies,pos3
1,2015,3,2019,50,Tech Lead (UI Developer / Front End Developer / JavaScript Developer),Cigniti Technologies,pos0
7,2013,3,2019,68,UI trainer,Arrow Animations - India,pos1
6,2016,3,2019,33,UI trainer,Silicon Tech Solutions, Inc,pos2
10,2014,10,2015,12,Front End Developer,Technical Art Concepts (TACME) 1,pos3
10,2014,10,2015,12,Sr. Front end Developer,Technical Art Concepts (TACME) 1,pos4
7,2013,9,2014,14,UI Developer,TechAspect,pos5
6,2010,7,2013,37,UI Developer,Evolgence IT Systems Pvt. Ltd.,pos6
8,2015,3,2019,43,Web Designer and Developer (Angular JS),WPP,pos0
3,2014,8,2015,17,web designing and development (http://webbrand-studio.com/),WebBrand IL,pos1
8,2012,3,2014,19,Web developers,Sterling Pixels Pvt Ltd,pos2
7,2012,9,2012,2,HTML,JAVASCRIPT, CSS, XML, ASP.NET, C#.NET, SQLSERVER,iGATE,pos3
9,2015,3,2019,42,Sr. Interactive Developer L1,Sapient,pos0
4,2014,8,2015,16,Senior Software Engineer,Mindfire Solutions,pos1
3,2013,4,2014,13,Software Developer,It Village Software Services Pvt. Ltd.,pos2
2,2012,3,2013,13,Open Source Developer,Spectra ISP Networks Pvt. Ltd.,pos3
7,2014,3,2019,56,Senior Software Engineer,Yuvisha Technologies,pos0
3,2013,7,2014,16,Software Engineer,Linchpin Technologies Private Limited,pos1
6,2016,3,2019,33,Senior Software Engineer (SENIOR UI / JAVASCRIPT ENGINEER),Trimian (acquired by Nerdwallet),pos0
4,2015,6,2016,14,MTS 4 UI,Nutanix,pos1
2,2013,4,2015,26,UI ENGINEER II / Lead UI Engineer,Flipkart.com,pos2
4,2012,1,2013,9,Software Engineer,Fiberlink,pos3
9,2009,4,2012,31,SYSTEMS ENGINEER,Tata Consultancy Services,pos4
4,2017,3,2019,23,Senior Consultant,Quinnox, Inc.,pos0
4,2015,4,2017,24,Front End Developer,DataPhi Labs,pos1
12,2013,3,2015,15,Software Engineer,Muneris Network Pvt Ltd,pos2
3,2017,3,2019,24,Senior Software Developer,Amdocs,pos0
2,2015,3,2017,25,Software Engineer ll,S&P Global Market Intelligence,pos1
5,2012,1,2015,32,Software Engineer,Tech Mahindra,pos2
9,2011,2,2012,5,Technical Support Associate,Dell,pos3
4,2014,3,2019,59,Senior Principal Development Engineer,Calsoft,pos0
9,2011,11,2012,14,Software Engineer,CSC,pos1
2,2009,8,2011,30,Systems Engineer,Infosys,pos2
5,2014,3,2019,58,Founder,Void Canvas,pos0
6,2017,3,2019,21,Software Engineer,RentoMojo,pos1
11,2013,12,2015,25,Software Engineer,Tavisca Solutions Pvt Ltd.,pos2
5,2012,10,2013,17,Software Engineer,Cognizant Technology Solutions,pos3
12,2017,3,2019,15,Associate,Cognizant,pos0
5,2017,3,2019,22,Frontend Developer,Quintype, Inc,pos1
12,2015,3,2019,39,Associate Web Developer,Thomson Reuters,pos2
7,2014,12,2015,17,UI Developer,Infosys,pos3
8,2014,3,2019,55,Member of Technical Staff,Ness SES (PayPal),pos0
11,2013,8,2014,9,IT Analyst,Tata Consultancy Services,pos1
3,2011,11,2013,32,Associate - Projects,Cognizant Technology Solutions,pos2
11,2017,3,2019,16,Principal Software Engineer,Accion Labs,pos0
7,2013,7,2017,48,Associate Technical Architect,Incture Technologies,pos1
4,2013,7,2013,3,Consultant Specialist,Polaris Financial Technology Limited,pos2
12,2011,4,2013,16,Consultant,HCL Technologies,pos3
6,2010,11,2011,17,Senior Software Engineer,Octal Info Solution Pvt Ltd,pos4
11,2009,5,2010,6,Software Engineer,Konstant Infosolutions Pvt Ltd,pos5
9,2017,3,2019,18,Senior Software Engineer,Canarys,pos0
5,2017,9,2017,4,Senior Associate,Synechron,pos1
9,2015,5,2017,20,Senior Software Engineer,GlobalLogic,pos2
3,2015,7,2015,4,Business Associate,Mindtree,pos3
10,2011,8,2014,34,Program Analyst,Cognizant,pos4
2,2017,3,2019,25,Engineer II Development,@WalmartLabs India,pos0
2,2014,2,2017,36,Software Developer,ABOVE Solutions,pos1
7,2016,3,2019,32,Senior Software Engineer,Mobinius,pos0
4,2015,6,2016,14,Contract Engineer,Sandvine,pos1
9,2014,3,2015,6,Software Engineer,Mobinius,pos2
4,2016,3,2019,35,Specialist,Hewlett Packard Enterprise,pos0
9,2015,3,2016,6,IT Analyst,Tata Consultancy Services,pos1
9,2012,9,2015,36,Senior Software Engineer,Gateway Technolabs Pvt. Ltd.,pos2
2,2011,7,2012,17,Software Engineer,IRIS Business Services Limited,pos3
9,2017,3,2019,18,Consultant,Capgemini,pos0
12,2015,8,2017,20,Software Engineer,NetProphets Cyberworks Pvt. Ltd.,pos1
11,2014,12,2015,13,Software Engineer,E-Centric Solutions Pvt Ltd,pos2
1,2013,7,2014,18,Java Developer,Silvereye IT Solutions Private Limited,pos3
11,2016,3,2019,28,Specialist,Verizon,pos0
2,2015,10,2016,20,Application Developer,Accenture,pos1
7,2012,1,2015,30,Associate professional-programmer analyst,CSC,pos2
9,2015,3,2019,42,Senior Sofware Engineer(Front end developer),Newgen Software Inc,pos0
1,2012,9,2015,44,UI Developer,Zapbuild Technologies Pvt. Ltd.,pos1
4,2018,3,2019,11,Senior Software Engineer,Confidential for now,pos0
10,2017,4,2018,6,Senior MEAN Stack Developer,2KLIC Holding inc.,pos1
7,2014,10,2017,39,Software Developer,Ignitiv,pos2
6,2012,7,2014,25,Software Developer,Illogix,pos3
3,2012,3,2019,84,Technical Lead,Bahwan CyberTek,pos0
3,2012,4,2013,13,Senior Software Engineer,Bahwan CyberTek,pos1
2,2011,2,2012,12,Senior Programmer / Tech Lead,NIHON TECHNOLOGY,pos2
12,2008,2,2011,26,Senior Developer,BrandSource Technology Pvt Ltd,pos3
6,2014,5,2017,35,Senior Software Engineer,Envestnet | Yodlee India,pos0
10,2012,5,2014,19,UI/ Javascript Developer,Projectplace,pos1
7,2010,9,2012,26,UI Associate Consultant,HCL Technologies,pos2
5,2010,12,2010,7,Software Engineer,Purple Frame,pos3
11,2017,4,2018,5,Senior Frontend Engineer,Odecee, A Cognizant Digital Business,pos0
8,2016,10,2017,14,Consultant (Front-end developer / Accessibility),Oakton,pos1
10,2013,7,2016,33,UI/Frontend/Accessibility - Lead Developer,Accenture Australia,pos2
4,2010,10,2013,42,UI/Front-end Sr. Developer,Accenture in India,pos3
9,2009,3,2010,6,Sr. Web Developer,eDynamic,pos4
3,2009,9,2009,6,Web Technology Specialist,Oracle,pos5
9,2006,2,2009,29,Software Engineer,Satyam,pos6
9,2017,3,2019,18,SSE 2,Citrix,pos0
7,2014,8,2017,37,Web Developer,Citrix,pos1
8,2010,8,2017,84,Technical Lead,RapidValue,pos2
4,2013,9,2013,5,Senior Software Engineer,Calsoft Labs (India) Private Ltd, An Alten Group company,pos3
7,2017,2,2018,7,Lead Software Engineer,Idyllic Software,pos0
2,2017,7,2017,5,Principal Software Engineer,Faichi Solutions,pos1
6,2015,2,2017,20,Senior Software Engineer,ValueAdd SoftTech & Systems Pvt Ltd,pos2
4,2014,3,2015,11,Software Engineer,e-Zest Solutions,pos3
1,2012,4,2014,27,Associate Software Developer,Synechron Technologies, Pune,pos4
8,2016,3,2019,31,Associate,JPMorgan Chase & Co.,pos0
6,2015,7,2016,13,Senior UI Engineer,Sokrati,pos1
5,2014,6,2015,13,Senior Software Engineer,Ness SES (Client CDK Global),pos2
6,2013,4,2014,10,Software Developer,ESCO Pte. Ltd.,pos3
7,2012,5,2013,10,Software Developer,Scottish Natural Heritage,pos4
1,2017,3,2019,26,Full Stack Developer,Upwork,pos0
12,2017,3,2019,15,Senior Associate L1,Sapient Global Markets,pos0
9,2016,11,2017,14,Senior Software Engineer,TO THE NEW,pos1
10,2015,9,2016,11,Front End Engineer,Info Edge India Ltd,pos2
